AIRLINE,DESTINATION_AIRPORT,ORIGIN_AIRPORT,MONTH,ELAPSED_TIME
US,PHX,OMA,6,161.4
US,PHX,ONT,1,71.96470588235294
US,PHX,ONT,2,74.57575757575758
US,PHX,ONT,3,75.33333333333333
US,PHX,ONT,4,71.62931034482759
US,PHX,ONT,5,71.51219512195122
US,PHX,ONT,6,75.33050847457628
US,PHX,ORD,1,223.05844155844156
US,PHX,ORD,2,226.71323529411765
US,PHX,ORD,3,223.85882352941175
US,PHX,ORD,4,225.96666666666667
US,PHX,ORD,5,224.61935483870968
US,PHX,ORD,6,218.86627906976744
US,PHX,PDX,1,146.24242424242425
US,PHX,PDX,2,144.859649122807
US,PHX,PDX,3,149.07194244604315
US,PHX,PDX,4,148.85245901639345
US,PHX,PDX,5,153.1081081081081
US,PHX,PDX,6,152.32558139534885
US,PHX,PHL,1,318.0833333333333
US,PHX,PHL,2,319.82530120481925
US,PHX,PHL,3,318.0473372781065
US,PHX,PHL,4,313.70621468926555
US,PHX,PHL,5,308.0421052631579
US,PHX,PHL,6,302.21256038647346
US,PHX,PIT,1,285.3965517241379
US,PHX,PIT,2,284.8301886792453
US,PHX,PIT,3,281.98387096774195
US,PHX,PIT,4,279.95
US,PHX,PIT,5,270.56451612903226
US,PHX,PIT,6,260.56666666666666
US,PHX,RNO,1,104.13253012048193
US,PHX,RNO,2,100.25
US,PHX,RNO,3,101.85714285714286
US,PHX,RNO,4,100.97777777777777
US,PHX,RNO,5,102.79381443298969
US,PHX,RNO,6,101.66071428571429
US,PHX,SAN,1,75.70322580645161
US,PHX,SAN,2,75.78571428571429
US,PHX,SAN,3,77.46153846153847
US,PHX,SAN,4,74.359477124183
US,PHX,SAN,5,74.27848101265823
US,PHX,SAN,6,76.57058823529412
US,PHX,SEA,1,162.70921985815602
US,PHX,SEA,2,159.42537313432837
US,PHX,SEA,3,163.48823529411766
US,PHX,SEA,4,164.45394736842104
US,PHX,SEA,5,168.49685534591194
US,PHX,SEA,6,167.13372093023256
US,PHX,SFO,1,116.3051948051948
US,PHX,SFO,2,116.97826086956522
US,PHX,SFO,3,116.84615384615384
US,PHX,SFO,4,116.75675675675676
US,PHX,SFO,5,116.37662337662337
US,PHX,SFO,6,117.46511627906976
US,PHX,SJC,1,109.32330827067669
US,PHX,SJC,2,107.51886792452831
US,PHX,SJC,3,108.84297520661157
US,PHX,SJC,4,107.96992481203007
US,PHX,SJC,5,108.36301369863014
US,PHX,SJC,6,109.23448275862069
US,PHX,SLC,1,96.95364238410596
US,PHX,SLC,2,94.13868613138686
US,PHX,SLC,3,95.25324675324676
US,PHX,SLC,4,95.69594594594595
US,PHX,SLC,5,94.99350649350649
US,PHX,SLC,6,93.82432432432432
US,PHX,SMF,1,106.61313868613139
US,PHX,SMF,2,104.45161290322581
US,PHX,SMF,3,105.08724832214764
US,PHX,SMF,4,103.86986301369863
US,PHX,SMF,5,106.29032258064517
US,PHX,SMF,6,106.08666666666667
US,PHX,SNA,1,77.94117647058823
US,PHX,SNA,2,78.0754716981132
US,PHX,SNA,3,77.87096774193549
US,PHX,SNA,4,76.85714285714286
US,PHX,SNA,5,76.04054054054055
US,PHX,SNA,6,76.52348993288591
US,PHX,STL,1,206.15116279069767
US,PHX,STL,2,209.21621621621622
US,PHX,STL,3,203.44
US,PHX,STL,4,204.70192307692307
US,PHX,STL,5,201.27927927927928
US,PHX,STL,6,191.0091743119266
US,PHX,TPA,1,279.9344262295082
US,PHX,TPA,2,285.09090909090907
US,PHX,TPA,3,272.7402597402597
US,PHX,TPA,4,282.41269841269843
US,PHX,TPA,5,270.54411764705884
US,PHX,TPA,6,257.89285714285717
US,PHX,TUS,1,51.0
US,PHX,TUS,4,68.0
US,PHX,TUS,5,41.0
US,PIT,CLT,1,81.98701298701299
US,PIT,CLT,2,81.97549019607843
US,PIT,CLT,3,83.15322580645162
US,PIT,CLT,4,83.0595744680851
US,PIT,CLT,5,82.35897435897436
US,PIT,CLT,6,85.29767441860466
US,PIT,DCA,1,66.0
US,PIT,LAX,1,282.4117647058824
US,PIT,LAX,2,267.26666666666665
US,PIT,LAX,3,272.6111111111111
US,PIT,LAX,4,269.9047619047619
US,PIT,LAX,5,281.17241379310343
US,PIT,LAX,6,280.6
US,PIT,PHL,1,75.81927710843374
US,PIT,PHL,2,74.51351351351352
US,PIT,PHL,3,75.45121951219512
US,PIT,PHL,4,75.921875
US,PIT,PHL,5,73.77631578947368
US,PIT,PHL,6,79.31764705882352
US,PIT,PHX,1,237.29310344827587
US,PIT,PHX,2,230.50943396226415
US,PIT,PHX,3,233.19354838709677
US,PIT,PHX,4,230.96666666666667
US,PIT,PHX,5,235.24193548387098
US,PIT,PHX,6,241.01666666666668
US,PVD,CLT,1,110.19587628865979
US,PVD,CLT,2,113.51898734177215
US,PVD,CLT,3,113.01904761904763
US,PVD,CLT,4,114.83495145631068
US,PVD,CLT,5,117.96511627906976
US,PVD,CLT,6,118.41975308641975
US,PVD,DCA,5,82.80952380952381
US,PVD,DCA,6,69.66666666666667
US,PWM,CLT,1,121.72413793103448
US,PWM,CLT,2,124.44
US,PWM,CLT,3,122.58064516129032
US,PWM,CLT,4,127.4
US,PWM,CLT,5,130.41935483870967
US,PWM,CLT,6,127.7
US,RDU,CLT,1,48.96326530612245
US,RDU,CLT,2,49.78260869565217
US,RDU,CLT,3,51.34567901234568
US,RDU,CLT,4,51.59119496855346
US,RDU,CLT,5,52.44186046511628
US,RDU,CLT,6,52.91411042944785
US,RDU,LAX,1,285.10526315789474
US,RDU,LAX,2,279.3333333333333
US,RDU,LAX,3,285.40909090909093
US,RDU,LAX,4,278.42857142857144
US,RDU,LAX,5,293.8888888888889
US,RDU,LAX,6,295.92857142857144
US,RDU,MIA,1,120.0
US,RDU,PHL,1,86.98876404494382
US,RDU,PHL,2,85.67469879518072
US,RDU,PHL,3,84.27777777777777
US,RDU,PHL,4,84.01052631578948
US,RDU,PHL,5,78.24242424242425
US,RDU,PHL,6,84.57692307692308
US,RIC,CLT,1,61.137614678899084
US,RIC,CLT,2,61.130434782608695
US,RIC,CLT,3,59.16216216216216
US,RIC,CLT,4,62.953271028037385
US,RIC,CLT,5,65.02380952380952
US,RIC,CLT,6,66.828125
US,RNO,PHX,1,108.98809523809524
US,RNO,PHX,2,109.68354430379746
US,RNO,PHX,3,106.29807692307692
US,RNO,PHX,4,106.31111111111112
US,RNO,PHX,5,103.42857142857143
US,RNO,PHX,6,102.82300884955752
US,ROC,CLT,1,107.03225806451613
US,ROC,CLT,2,103.66666666666667
US,ROC,CLT,3,100.64516129032258
US,ROC,CLT,4,99.93103448275862
US,ROC,CLT,5,100.9375
US,ROC,CLT,6,97.0
US,RSW,CLT,1,113.6
US,RSW,CLT,2,113.36094674556213
US,RSW,CLT,3,112.62962962962963
US,RSW,CLT,4,113.07291666666667
US,RSW,CLT,5,111.04938271604938
US,RSW,CLT,6,112.72357723577235
US,RSW,DCA,1,161.9814814814815
US,RSW,DCA,2,158.43636363636364
US,RSW,DCA,3,157.73333333333332
US,RSW,DCA,4,154.80851063829786
US,RSW,DCA,5,151.66666666666666
US,RSW,PHL,1,185.03092783505156
US,RSW,PHL,2,181.8673469387755
US,RSW,PHL,3,174.10743801652893
US,RSW,PHL,4,171.2843137254902
US,RSW,PHL,5,168.23529411764707
US,RSW,PHL,6,178.78571428571428
US,SAN,CLT,1,304.7931034482759
US,SAN,CLT,2,313.25
US,SAN,CLT,3,303.16129032258067
US,SAN,CLT,4,310.6666666666667
US,SAN,CLT,5,301.1290322580645
US,SAN,CLT,6,290.0508474576271
US,SAN,PHL,1,354.75
US,SAN,PHL,2,360.8269230769231
US,SAN,PHL,3,343.4423076923077
US,SAN,PHL,4,350.6607142857143
US,SAN,PHL,5,343.7469879518072
US,SAN,PHL,6,333.7191011235955
US,SAN,PHX,1,72.28387096774193
US,SAN,PHX,2,71.47857142857143
US,SAN,PHX,3,71.64497041420118
US,SAN,PHX,4,71.54901960784314
US,SAN,PHX,5,69.99375
US,SAN,PHX,6,68.96511627906976
US,SAT,CLT,1,187.2258064516129
US,SAT,CLT,2,186.35714285714286
US,SAT,CLT,3,181.03225806451613
US,SAT,CLT,4,186.0
US,SAT,CLT,5,174.09677419354838
US,SAT,CLT,6,167.23333333333332
US,SAT,PHL,1,261.1111111111111
US,SAT,PHL,2,257.7
US,SAT,PHL,3,256.1
US,SAT,PHL,4,242.3846153846154
US,SAT,PHL,5,233.3793103448276
US,SAT,PHL,6,234.3
US,SDF,CLT,4,77.5
US,SDF,CLT,5,85.66666666666667
US,SEA,CLT,1,353.14
US,SEA,CLT,2,352.9347826086956
US,SEA,CLT,3,343.01724137931035
US,SEA,CLT,4,337.80357142857144
US,SEA,CLT,5,322.23728813559325
US,SEA,CLT,6,330.44736842105266
US,SEA,PHL,1,372.08
US,SEA,PHL,2,368.88
US,SEA,PHL,3,373.5833333333333
US,SEA,PHL,4,358.1666666666667
US,SEA,PHL,5,347.39622641509436
US,SEA,PHL,6,358.780701754386
US,SEA,PHX,1,182.5177304964539
US,SEA,PHX,2,181.94074074074075
US,SEA,PHX,3,180.18343195266272
US,SEA,PHX,4,178.67320261437908
US,SEA,PHX,5,172.53125
US,SEA,PHX,6,173.59883720930233
US,SFO,CLT,1,334.4594594594595
US,SFO,CLT,2,347.704
US,SFO,CLT,3,333.3961038961039
US,SFO,CLT,4,337.76666666666665
US,SFO,CLT,5,329.3370165745856
US,SFO,CLT,6,319.65555555555557
US,SFO,PHL,1,376.04273504273505
US,SFO,PHL,2,383.09473684210525
US,SFO,PHL,3,370.8690476190476
US,SFO,PHL,4,369.6347826086957
US,SFO,PHL,5,363.9246575342466
US,SFO,PHL,6,360.18120805369125
US,SFO,PHX,1,123.70322580645161
US,SFO,PHX,2,125.61313868613139
US,SFO,PHX,3,123.32352941176471
US,SFO,PHX,4,123.13157894736842
US,SFO,PHX,5,123.14193548387097
US,SFO,PHX,6,116.91279069767442
US,SJC,PHX,1,112.21804511278195
US,SJC,PHX,2,113.35514018691589
US,SJC,PHX,3,111.46341463414635
US,SJC,PHX,4,111.8796992481203
US,SJC,PHX,5,108.97278911564626
US,SJC,PHX,6,106.70344827586207
US,SJU,CLT,1,212.98529411764707
US,SJU,CLT,2,205.8
US,SJU,CLT,3,217.22222222222223
US,SJU,CLT,4,218.9
US,SJU,CLT,5,223.29333333333332
US,SJU,CLT,6,225.0125
US,SJU,PHL,1,235.93
US,SJU,PHL,2,234.81914893617022
US,SJU,PHL,3,229.77477477477478
US,SJU,PHL,4,232.99159663865547
US,SJU,PHL,5,241.27777777777777
US,SJU,PHL,6,248.42424242424244
US,SLC,CLT,1,270.6774193548387
US,SLC,CLT,2,278.5925925925926
US,SLC,CLT,3,268.64516129032256
US,SLC,CLT,4,272.60714285714283
US,SLC,CLT,5,269.2
US,SLC,CLT,6,260.6666666666667
US,SLC,PHL,1,306.2857142857143
US,SLC,PHL,2,307.1842105263158
US,SLC,PHL,3,322.03125
US,SLC,PHL,4,306.55555555555554
US,SLC,PHL,5,303.7142857142857
US,SLC,PHL,6,313.48275862068965
US,SLC,PHX,1,99.97350993377484
US,SLC,PHX,2,98.21167883211679
US,SLC,PHX,3,98.13548387096775
US,SLC,PHX,4,95.93877551020408
US,SLC,PHX,5,94.2
US,SLC,PHX,6,94.16778523489933
US,SMF,CLT,3,324.9047619047619
US,SMF,CLT,4,338.5
US,SMF,CLT,5,320.4642857142857
US,SMF,CLT,6,312.1666666666667
US,SMF,PHL,6,354.962962962963
US,SMF,PHX,1,117.62043795620438
US,SMF,PHX,2,119.952
US,SMF,PHX,3,117.18791946308725
US,SMF,PHX,4,118.1891891891892
US,SMF,PHX,5,112.66451612903226
US,SMF,PHX,6,114.3
US,SNA,PHX,1,79.99159663865547
US,SNA,PHX,2,79.08411214953271
US,SNA,PHX,3,79.55645161290323
US,SNA,PHX,4,77.35833333333333
US,SNA,PHX,5,75.5608108108108
US,SNA,PHX,6,75.69594594594595
US,STL,CLT,1,120.81720430107526
US,STL,CLT,2,121.84210526315789
US,STL,CLT,3,118.74698795180723
US,STL,CLT,4,119.5679012345679
US,STL,CLT,5,112.0
US,STL,CLT,6,117.5
US,STL,PHX,1,173.6627906976744
US,STL,PHX,2,170.3783783783784
US,STL,PHX,3,171.52
US,STL,PHX,4,169.06666666666666
US,STL,PHX,5,171.6880733944954
US,STL,PHX,6,176.19444444444446
US,STT,CLT,1,211.3421052631579
US,STT,CLT,2,211.84375
US,STT,CLT,3,218.28571428571428
US,STT,CLT,4,214.23529411764707
US,STT,CLT,5,220.51282051282053
US,STT,CLT,6,222.48648648648648
US,STT,PHL,1,233.23076923076923
US,STT,PHL,2,227.95652173913044
US,STT,PHL,3,228.14814814814815
US,STT,PHL,4,234.79310344827587
US,STT,PHL,5,242.44
US,STT,PHL,6,236.05882352941177
US,STX,CLT,1,234.4
US,STX,CLT,2,208.75
US,STX,CLT,3,233.66666666666666
US,STX,CLT,4,226.75
US,STX,CLT,5,242.0
US,STX,CLT,6,241.5
US,SYR,CLT,1,102.98
US,SYR,CLT,2,104.92857142857143
US,SYR,CLT,3,103.47368421052632
US,SYR,CLT,4,106.91071428571429
US,SYR,CLT,5,107.10526315789474
US,SYR,CLT,6,111.48214285714286
US,TPA,CLT,1,98.6147859922179
US,TPA,CLT,2,100.49561403508773
US,TPA,CLT,3,98.18450184501845
US,TPA,CLT,4,97.7175572519084
US,TPA,CLT,5,96.182156133829
US,TPA,CLT,6,96.98084291187739
US,TPA,DCA,1,144.13761467889907
US,TPA,DCA,2,146.1651376146789
US,TPA,DCA,3,142.73333333333332
US,TPA,DCA,4,139.775
US,TPA,DCA,5,139.40650406504065
US,TPA,DCA,6,138.3956834532374
US,TPA,LAX,6,283.9375
US,TPA,MIA,1,58.6
US,TPA,PHL,1,165.45774647887325
US,TPA,PHL,2,164.30882352941177
US,TPA,PHL,3,162.98076923076923
US,TPA,PHL,4,159.5851851851852
US,TPA,PHL,5,155.90344827586208
US,TPA,PHL,6,162.7704918032787
US,TPA,PHX,1,228.8709677419355
US,TPA,PHX,2,223.2982456140351
US,TPA,PHX,3,231.7012987012987
US,TPA,PHX,4,228.6984126984127
US,TPA,PHX,5,237.01470588235293
US,TPA,PHX,6,238.01785714285714
US,TUS,PHX,1,47.0
US,TUS,PHX,4,37.0
US,TUS,PHX,5,41.0
VX,AUS,DAL,4,54.06666666666667
VX,AUS,DAL,5,54.29133858267716
VX,AUS,DAL,6,50.375
VX,AUS,DAL,7,49.642857142857146
VX,AUS,DAL,8,49.68421052631579
VX,AUS,DAL,9,51.03508771929825
VX,AUS,DAL,11,55.14705882352941
VX,AUS,SFO,1,202.12280701754386
VX,AUS,SFO,2,196.8653846153846
VX,AUS,SFO,3,202.67796610169492
VX,AUS,SFO,4,198.80701754385964
VX,AUS,SFO,5,203.71428571428572
VX,AUS,SFO,6,207.7037037037037
VX,AUS,SFO,7,209.33333333333334
VX,AUS,SFO,8,206.73684210526315
VX,AUS,SFO,9,199.6
VX,AUS,SFO,11,197.32142857142858
VX,AUS,SFO,12,192.8135593220339
VX,AUS,TUL,5,138.0
VX,BOS,LAS,1,293.2
VX,BOS,LAS,2,287.27272727272725
VX,BOS,LAS,3,292.6470588235294
VX,BOS,LAS,4,288.875
VX,BOS,LAX,1,317.90384615384613
VX,BOS,LAX,2,315.8837209302326
VX,BOS,LAX,3,311.75471698113205
VX,BOS,LAX,4,317.18518518518516
VX,BOS,LAX,5,322.61728395061726
VX,BOS,LAX,6,327.5679012345679
VX,BOS,LAX,7,324.2386363636364
VX,BOS,LAX,8,330.0722891566265
VX,BOS,LAX,9,325.2763157894737
VX,BOS,LAX,11,305.3137254901961
VX,BOS,LAX,12,305.7
VX,BOS,SFO,1,340.96363636363634
VX,BOS,SFO,2,334.06666666666666
VX,BOS,SFO,3,332.32758620689657
VX,BOS,SFO,4,337.60714285714283
VX,BOS,SFO,5,334.83116883116884
VX,BOS,SFO,6,333.0842105263158
VX,BOS,SFO,7,329.42857142857144
VX,BOS,SFO,8,331.5
VX,BOS,SFO,9,338.4307692307692
VX,BOS,SFO,11,330.4848484848485
VX,BOS,SFO,12,333.32758620689657
VX,DAL,AUS,4,54.0
VX,DAL,AUS,5,58.765625
VX,DAL,AUS,6,58.76470588235294
VX,DAL,AUS,7,55.80714285714286
VX,DAL,AUS,8,57.09649122807018
VX,DAL,AUS,9,55.99122807017544
VX,DAL,AUS,11,56.46601941747573
VX,DAL,DCA,1,205.6103896103896
VX,DAL,DCA,2,206.62686567164178
VX,DAL,DCA,3,204.1125
VX,DAL,DCA,4,200.22222222222223
VX,DAL,DCA,5,190.7
VX,DAL,DCA,6,184.1341463414634
VX,DAL,DCA,7,182.3855421686747
VX,DAL,DCA,8,180.43373493975903
VX,DAL,DCA,9,180.69135802469137
VX,DAL,DCA,11,198.3132530120482
VX,DAL,DCA,12,203.16470588235293
VX,DAL,LAS,12,150.0185185185185
VX,DAL,LAX,1,174.72941176470587
VX,DAL,LAX,2,173.12
VX,DAL,LAX,3,178.27710843373495
VX,DAL,LAX,4,172.7764705882353
VX,DAL,LAX,5,177.60176991150442
VX,DAL,LAX,6,183.10714285714286
VX,DAL,LAX,7,186.7478260869565
VX,DAL,LAX,8,183.35087719298247
VX,DAL,LAX,9,179.03571428571428
VX,DAL,LAX,11,169.25862068965517
VX,DAL,LAX,12,172.44915254237287
VX,DAL,LGA,1,237.59223300970874
VX,DAL,LGA,2,240.3139534883721
VX,DAL,LGA,3,239.62857142857143
VX,DAL,LGA,4,233.97222222222223
VX,DAL,LGA,5,224.95238095238096
VX,DAL,LGA,6,221.11320754716982
VX,DAL,LGA,7,216.80357142857142
VX,DAL,LGA,8,214.0462962962963
VX,DAL,LGA,9,211.8490566037736
VX,DAL,LGA,11,232.89523809523808
VX,DAL,LGA,12,240.51724137931035
VX,DAL,SFO,1,204.71764705882353
VX,DAL,SFO,2,199.13513513513513
VX,DAL,SFO,3,202.64285714285714
VX,DAL,SFO,4,202.126582278481
VX,DAL,SFO,5,206.02469135802468
VX,DAL,SFO,6,207.6829268292683
VX,DAL,SFO,7,207.33333333333334
VX,DAL,SFO,8,203.53012048192772
VX,DAL,SFO,9,198.39252336448598
VX,DAL,SFO,11,198.5909090909091
VX,DAL,SFO,12,196.6
VX,DCA,DAL,1,156.92207792207793
VX,DCA,DAL,2,158.11940298507463
VX,DCA,DAL,3,155.1
VX,DCA,DAL,4,161.2716049382716
VX,DCA,DAL,5,167.55555555555554
VX,DCA,DAL,6,174.0731707317073
VX,DCA,DAL,7,171.04819277108433
VX,DCA,DAL,8,165.51807228915663
VX,DCA,DAL,9,169.79012345679013
VX,DCA,DAL,11,159.5421686746988
VX,DCA,DAL,12,160.04705882352943
VX,DCA,SFO,1,300.9032258064516
VX,DCA,SFO,2,294.85185185185185
VX,DCA,SFO,3,294.83870967741933
VX,DCA,SFO,4,300.76666666666665
VX,DCA,SFO,5,307.8709677419355
VX,DCA,SFO,6,309.73333333333335
VX,DCA,SFO,7,299.03333333333336
VX,DCA,SFO,8,299.741935483871
VX,DCA,SFO,9,306.6
VX,DCA,SFO,11,290.6
VX,DCA,SFO,12,295.80645161290323
VX,EWR,LAX,1,306.7323943661972
VX,EWR,LAX,2,300.09090909090907
VX,EWR,LAX,3,303.7560975609756
VX,EWR,LAX,4,305.0853658536585
VX,EWR,LAX,5,308.4022988505747
VX,EWR,LAX,6,312.3707865168539
VX,EWR,LAX,7,313.5274725274725
VX,EWR,LAX,8,311.42391304347825
VX,EWR,LAX,9,310.8024691358025
VX,EWR,LAX,11,294.51807228915663
VX,EWR,LAX,12,302.13953488372096
VX,EWR,SFO,1,316.82089552238807
VX,EWR,SFO,2,311.0175438596491
VX,EWR,SFO,3,309.3048780487805
VX,EWR,SFO,4,314.7654320987654
VX,EWR,SFO,5,319.2317073170732
VX,EWR,SFO,6,318.3258426966292
VX,EWR,SFO,7,313.20652173913044
VX,EWR,SFO,8,316.4725274725275
VX,EWR,SFO,9,317.5595238095238
VX,EWR,SFO,11,306.6744186046512
VX,EWR,SFO,12,308.48837209302326
VX,FLL,JFK,1,187.51724137931035
VX,FLL,JFK,2,193.8
VX,FLL,JFK,3,185.13333333333333
VX,FLL,JFK,4,181.62962962962962
VX,FLL,JFK,11,173.21428571428572
VX,FLL,JFK,12,188.51612903225808
VX,FLL,LAX,1,280.38271604938274
VX,FLL,LAX,2,277.67605633802816
VX,FLL,LAX,3,286.8888888888889
VX,FLL,LAX,4,280.9634146341463
VX,FLL,LAX,5,288.0740740740741
VX,FLL,LAX,6,295.55
VX,FLL,LAX,7,308.21311475409834
VX,FLL,LAX,8,299.8524590163934
VX,FLL,LAX,9,295.35849056603774
VX,FLL,LAX,11,274.5176470588235
VX,FLL,LAX,12,278.23376623376623
VX,FLL,SFO,1,316.0
VX,FLL,SFO,2,306.9375
VX,FLL,SFO,3,316.75925925925924
VX,FLL,SFO,4,312.9818181818182
VX,FLL,SFO,5,320.5
VX,FLL,SFO,6,322.0
VX,FLL,SFO,9,327.2857142857143
VX,FLL,SFO,11,307.56666666666666
VX,FLL,SFO,12,313.2903225806452
VX,HNL,SFO,11,331.0344827586207
VX,HNL,SFO,12,333.61290322580646
VX,IAD,LAX,1,283.96363636363634
VX,IAD,LAX,2,277.30434782608694
VX,IAD,LAX,3,283.1636363636364
VX,IAD,LAX,4,279.96774193548384
VX,IAD,LAX,5,289.6461538461538
VX,IAD,LAX,6,294.9836065573771
VX,IAD,LAX,7,292.6166666666667
VX,IAD,LAX,8,290.4918032786885
VX,IAD,LAX,9,293.1363636363636
VX,IAD,LAX,11,275.04545454545456
VX,IAD,LAX,12,276.05172413793105
VX,IAD,SFO,1,298.2258064516129
VX,IAD,SFO,2,290.64
VX,IAD,SFO,3,295.64912280701753
VX,IAD,SFO,4,295.63529411764705
VX,IAD,SFO,5,302.8051948051948
VX,IAD,SFO,6,301.5764705882353
VX,IAD,SFO,7,296.2528735632184
VX,IAD,SFO,8,295.2758620689655
VX,IAD,SFO,9,301.41975308641975
VX,IAD,SFO,11,289.02564102564105
VX,IAD,SFO,12,289.9594594594595
VX,JFK,FLL,1,159.27586206896552
VX,JFK,FLL,2,161.56
VX,JFK,FLL,3,162.26666666666668
VX,JFK,FLL,4,167.37037037037038
VX,JFK,FLL,11,159.64285714285714
VX,JFK,FLL,12,160.7741935483871
VX,JFK,LAS,1,282.5
VX,JFK,LAS,2,282.64516129032256
VX,JFK,LAS,3,283.20588235294116
VX,JFK,LAS,4,290.7878787878788
VX,JFK,LAS,5,293.35483870967744
VX,JFK,LAS,6,290.93333333333334
VX,JFK,LAS,7,282.1290322580645
VX,JFK,LAS,8,291.2903225806452
VX,JFK,LAS,9,290.8666666666667
VX,JFK,LAS,11,274.8965517241379
VX,JFK,LAS,12,279.13793103448273
VX,JFK,LAX,1,315.4755244755245
VX,JFK,LAX,2,310.664
VX,JFK,LAX,3,314.3034482758621
VX,JFK,LAX,4,316.71724137931034
VX,JFK,LAX,5,320.31168831168833
VX,JFK,LAX,6,322.26
VX,JFK,LAX,7,322.4078947368421
VX,JFK,LAX,8,324.0838709677419
VX,JFK,LAX,9,322.6216216216216
VX,JFK,LAX,11,302.9605263157895
VX,JFK,LAX,12,305.7391304347826
VX,JFK,PSP,1,294.2
VX,JFK,PSP,2,292.25
VX,JFK,PSP,3,302.75
VX,JFK,PSP,4,300.5
VX,JFK,PSP,11,277.0
VX,JFK,PSP,12,292.0
VX,JFK,SFO,1,330.1284403669725
VX,JFK,SFO,2,323.03061224489795
VX,JFK,SFO,3,327.12280701754383
VX,JFK,SFO,4,331.94594594594594
VX,JFK,SFO,5,332.4307692307692
VX,JFK,SFO,6,330.93835616438355
VX,JFK,SFO,7,329.6216216216216
VX,JFK,SFO,8,328.9281045751634
VX,JFK,SFO,9,332.27777777777777
VX,JFK,SFO,11,319.4577464788732
VX,JFK,SFO,12,320.2413793103448
VX,LAS,BOS,1,356.46153846153845
VX,LAS,BOS,2,367.27272727272725
VX,LAS,BOS,3,357.22222222222223
VX,LAS,BOS,4,355.5
VX,LAS,DAL,12,176.0909090909091
VX,LAS,JFK,1,344.05263157894734
VX,LAS,JFK,2,354.93548387096774
VX,LAS,JFK,3,346.1764705882353
VX,LAS,JFK,4,342.05882352941177
VX,LAS,JFK,5,337.16129032258067
VX,LAS,JFK,6,329.06666666666666
VX,LAS,JFK,7,334.16129032258067
VX,LAS,JFK,8,331.19354838709677
VX,LAS,JFK,9,332.6333333333333
VX,LAS,JFK,11,349.6551724137931
VX,LAS,JFK,12,351.1
VX,LAS,LAX,1,65.24444444444444
VX,LAS,LAX,2,64.2875
VX,LAS,LAX,3,66.05555555555556
VX,LAS,LAX,4,65.67415730337079
VX,LAS,LAX,5,65.07608695652173
VX,LAS,LAX,6,65.3695652173913
VX,LAS,LAX,7,66.7741935483871
VX,LAS,LAX,8,64.98913043478261
VX,LAS,LAX,9,66.27472527472527
VX,LAS,LAX,11,64.01123595505618
VX,LAS,LAX,12,62.24390243902439
VX,LAS,SFO,1,90.53092783505154
VX,LAS,SFO,2,88.62285714285714
VX,LAS,SFO,3,89.82564102564102
VX,LAS,SFO,4,88.85263157894737
VX,LAS,SFO,5,88.40566037735849
VX,LAS,SFO,6,87.04975124378109
VX,LAS,SFO,7,87.88780487804878
VX,LAS,SFO,8,87.05947955390334
VX,LAS,SFO,9,88.23383084577114
VX,LAS,SFO,11,88.01970443349754
VX,LAS,SFO,12,85.73658536585366
VX,LAX,BOS,1,391.03846153846155
VX,LAX,BOS,2,391.0975609756098
VX,LAX,BOS,3,389.3137254901961
VX,LAX,BOS,4,381.94117647058823
VX,LAX,BOS,5,377.7901234567901
VX,LAX,BOS,6,372.2682926829268
VX,LAX,BOS,7,371.8
VX,LAX,BOS,8,367.9382716049383
VX,LAX,BOS,9,370.24675324675326
VX,LAX,BOS,11,386.734693877551
VX,LAX,BOS,12,394.7755102040816
VX,LAX,DAL,1,194.0705882352941
VX,LAX,DAL,2,200.73333333333332
VX,LAX,DAL,3,192.79518072289156
VX,LAX,DAL,4,198.18823529411765
VX,LAX,DAL,5,199.96491228070175
VX,LAX,DAL,6,186.91071428571428
VX,LAX,DAL,7,187.22608695652173
VX,LAX,DAL,8,186.43859649122808
VX,LAX,DAL,9,190.59821428571428
VX,LAX,DAL,11,202.5
VX,LAX,DAL,12,201.1965811965812
VX,LAX,EWR,1,364.38028169014086
VX,LAX,EWR,2,368.22727272727275
VX,LAX,EWR,3,364.1898734177215
VX,LAX,EWR,4,365.1341463414634
VX,LAX,EWR,5,361.5568181818182
VX,LAX,EWR,6,350.9555555555556
VX,LAX,EWR,7,353.0108695652174
VX,LAX,EWR,8,347.65934065934067
VX,LAX,EWR,9,350.5731707317073
VX,LAX,EWR,11,365.8536585365854
VX,LAX,EWR,12,368.16470588235296
VX,LAX,FLL,1,339.6625
VX,LAX,FLL,2,344.943661971831
VX,LAX,FLL,3,335.3333333333333
VX,LAX,FLL,4,343.5903614457831
VX,LAX,FLL,5,328.2962962962963
VX,LAX,FLL,6,315.55
VX,LAX,FLL,7,308.65
VX,LAX,FLL,8,313.3225806451613
VX,LAX,FLL,9,320.9622641509434
VX,LAX,FLL,11,341.2
VX,LAX,FLL,12,343.038961038961
VX,LAX,IAD,1,336.23214285714283
VX,LAX,IAD,2,341.80434782608694
VX,LAX,IAD,3,337.1111111111111
VX,LAX,IAD,4,339.53225806451616
VX,LAX,IAD,5,332.3692307692308
VX,LAX,IAD,6,325.3709677419355
VX,LAX,IAD,7,320.57377049180326
VX,LAX,IAD,8,319.1967213114754
VX,LAX,IAD,9,320.22727272727275
VX,LAX,IAD,11,340.030303030303
VX,LAX,IAD,12,339.2881355932203
